
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 29-Oct-2025 at 22:26:08.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   11.3875   9.7961640E+05   1.4353975E+06   9.7694045E+05   7.8209855E+05   1.2370496E+06   7.7889375E+05
   11.4000   9.7956026E+05   1.4359665E+06   9.7699100E+05   7.8205543E+05   1.2376048E+06   7.7897341E+05
   11.4125   9.7951121E+05   1.4365278E+06   9.7704965E+05   7.8201972E+05   1.2381512E+06   7.7906333E+05
   11.4250   9.7946953E+05   1.4370809E+06   9.7711649E+05   7.8199137E+05   1.2386886E+06   7.7916333E+05
   11.4375   9.7943523E+05   1.4376257E+06   9.7719134E+05   7.8197032E+05   1.2392168E+06   7.7927326E+05
   11.4500   9.7940839E+05   1.4381621E+06   9.7727410E+05   7.8195652E+05   1.2397358E+06   7.7939292E+05
   11.4625   9.7938906E+05   1.4386897E+06   9.7736462E+05   7.8194991E+05   1.2402452E+06   7.7952215E+05
   11.4750   9.7937724E+05   1.4392086E+06   9.7746273E+05   7.8195041E+05   1.2407450E+06   7.7966075E+05
   11.4875   9.7937294E+05   1.4397185E+06   9.7756826E+05   7.8195798E+05   1.2412351E+06   7.7980851E+05
   11.5000   9.7937613E+05   1.4402194E+06   9.7768100E+05   7.8197253E+05   1.2417153E+06   7.7996522E+05
   11.5125   9.7938676E+05   1.4407112E+06   9.7780072E+05   7.8199400E+05   1.2421855E+06   7.8013065E+05
   11.5250   9.7940503E+05   1.4411935E+06   9.7792746E+05   7.8202230E+05   1.2426456E+06   7.8030454E+05
   11.5375   9.7943050E+05   1.4416668E+06   9.7806062E+05   7.8205736E+05   1.2430956E+06   7.8048663E+05
   11.5500   9.7946330E+05   1.4421308E+06   9.7820018E+05   7.8209908E+05   1.2435354E+06   7.8067664E+05
   11.5625   9.7950321E+05   1.4425857E+06   9.7834579E+05   7.8214737E+05   1.2439649E+06   7.8087425E+05
   11.5750   9.7955011E+05   1.4430313E+06   9.7849719E+05   7.8220214E+05   1.2443841E+06   7.8107917E+05
   11.5875   9.7960384E+05   1.4434679E+06   9.7865412E+05   7.8226330E+05   1.2447932E+06   7.8129104E+05
   11.6000   9.7966426E+05   1.4438953E+06   9.7881633E+05   7.8233075E+05   1.2451919E+06   7.8150954E+05
   11.6125   9.7973120E+05   1.4443136E+06   9.7898356E+05   7.8240440E+05   1.2455805E+06   7.8173431E+05
   11.6250   9.7980450E+05   1.4447228E+06   9.7915558E+05   7.8248419E+05   1.2459588E+06   7.8196499E+05
   11.6375   9.7988400E+05   1.4451229E+06   9.7933217E+05   7.8257002E+05   1.2463269E+06   7.8220123E+05
   11.6500   9.7996983E+05   1.4455132E+06   9.7951342E+05   7.8266184E+05   1.2466849E+06   7.8244265E+05
   11.6625   9.8006144E+05   1.4458945E+06   9.7969875E+05   7.8275959E+05   1.2470327E+06   7.8268889E+05
   11.6750   9.8015890E+05   1.4462661E+06   9.7988822E+05   7.8286320E+05   1.2473703E+06   7.8293960E+05
   11.6875   9.8026192E+05   1.4466282E+06   9.8008152E+05   7.8297263E+05   1.2476977E+06   7.8319439E+05
   11.7000   9.8037029E+05   1.4469808E+06   9.8027847E+05   7.8308783E+05   1.2480150E+06   7.8345291E+05
   11.7125   9.8048379E+05   1.4473239E+06   9.8047885E+05   7.8320874E+05   1.2483222E+06   7.8371479E+05
   11.7250   9.8060216E+05   1.4476575E+06   9.8068243E+05   7.8333532E+05   1.2486192E+06   7.8397965E+05
   11.7375   9.8072513E+05   1.4479815E+06   9.8088897E+05   7.8346749E+05   1.2489062E+06   7.8424714E+05
   11.7500   9.8085242E+05   1.4482962E+06   9.8109823E+05   7.8360520E+05   1.2491831E+06   7.8451686E+05
   11.7625   9.8098372E+05   1.4486015E+06   9.8130993E+05   7.8374835E+05   1.2494500E+06   7.8478846E+05
   11.7750   9.8111906E+05   1.4488970E+06   9.8152414E+05   7.8389686E+05   1.2497069E+06   7.8506154E+05
   11.7875   9.8125770E+05   1.4491836E+06   9.8174014E+05   7.8405059E+05   1.2499540E+06   7.8533571E+05
   11.8000   9.8139962E+05   1.4494609E+06   9.8195794E+05   7.8420944E+05   1.2501914E+06   7.8561060E+05
   11.8125   9.8154438E+05   1.4497291E+06   9.8217713E+05   7.8437323E+05   1.2504192E+06   7.8588581E+05
   11.8250   9.8169168E+05   1.4499885E+06   9.8239741E+05   7.8454182E+05   1.2506376E+06   7.8616095E+05
   11.8375   9.8184123E+05   1.4502392E+06   9.8261848E+05   7.8471501E+05   1.2508466E+06   7.8643564E+05
   11.8500   9.8199272E+05   1.4504813E+06   9.8284004E+05   7.8489261E+05   1.2510465E+06   7.8670949E+05
   11.8625   9.8214590E+05   1.4507149E+06   9.8306180E+05   7.8507440E+05   1.2512375E+06   7.8698213E+05
   11.8750   9.8230050E+05   1.4509400E+06   9.8328346E+05   7.8526015E+05   1.2514197E+06   7.8725321E+05
   11.8875   9.8245631E+05   1.4511569E+06   9.8350474E+05   7.8544964E+05   1.2515933E+06   7.8752238E+05
   11.9000   9.8261347E+05   1.4513648E+06   9.8372572E+05   7.8564261E+05   1.2517585E+06   7.8778929E+05
   11.9125   9.8277136E+05   1.4515646E+06   9.8394570E+05   7.8583879E+05   1.2519153E+06   7.8805365E+05
   11.9250   9.8293012E+05   1.4517558E+06   9.8416472E+05   7.8603794E+05   1.2520641E+06   7.8831514E+05
   11.9375   9.8308946E+05   1.4519386E+06   9.8438238E+05   7.8623977E+05   1.2522049E+06   7.8857349E+05
   11.9500   9.8324926E+05   1.4521130E+06   9.8459844E+05   7.8644399E+05   1.2523379E+06   7.8882843E+05
   11.9625   9.8340938E+05   1.4522791E+06   9.8481261E+05   7.8665030E+05   1.2524632E+06   7.8907971E+05
   11.9750   9.8356967E+05   1.4524369E+06   9.8502461E+05   7.8685840E+05   1.2525809E+06   7.8932708E+05
   11.9875   9.8373000E+05   1.4525865E+06   9.8523414E+05   7.8706797E+05   1.2526913E+06   7.8957032E+05
   12.0000   9.8389021E+05   1.4527281E+06   9.8544088E+05   7.8727868E+05   1.2527944E+06   7.8980920E+05
   12.0125   9.8405016E+05   1.4528617E+06   9.8564451E+05   7.8749018E+05   1.2528904E+06   7.9004352E+05
   12.0250   9.8421008E+05   1.4529869E+06   9.8584508E+05   7.8770211E+05   1.2529794E+06   7.9027305E+05
   12.0375   9.8436935E+05   1.4531046E+06   9.8604182E+05   7.8791412E+05   1.2530617E+06   7.9049760E+05
   12.0500   9.8452815E+05   1.4532144E+06   9.8623470E+05   7.8812581E+05   1.2531374E+06   7.9071696E+05
   12.0625   9.8468622E+05   1.4533168E+06   9.8642328E+05   7.8833681E+05   1.2532067E+06   7.9093093E+05
   12.0750   9.8484344E+05   1.4534119E+06   9.8660726E+05   7.8854672E+05   1.2532698E+06   7.9113930E+05
   12.0875   9.8499966E+05   1.4534999E+06   9.8678634E+05   7.8875516E+05   1.2533270E+06   7.9134186E+05
   12.1000   9.8515477E+05   1.4535810E+06   9.8696023E+05   7.8896174E+05   1.2533784E+06   7.9153843E+05
   12.1125   9.8530865E+05   1.4536553E+06   9.8712865E+05   7.8916606E+05   1.2534242E+06   7.9172881E+05
   12.1250   9.8546120E+05   1.4537230E+06   9.8729136E+05   7.8936775E+05   1.2534646E+06   7.9191281E+05
   12.1375   9.8561231E+05   1.4537843E+06   9.8744812E+05   7.8956645E+05   1.2534999E+06   7.9209024E+05
   12.1500   9.8576226E+05   1.4538385E+06   9.8759909E+05   7.8976182E+05   1.2535302E+06   7.9226094E+05
   12.1625   9.8591053E+05   1.4538867E+06   9.8774366E+05   7.8995352E+05   1.2535557E+06   7.9242473E+05
   12.1750   9.8605734E+05   1.4539282E+06   9.8788197E+05   7.9014124E+05   1.2535765E+06   7.9258146E+05
   12.1875   9.8620252E+05   1.4539635E+06   9.8801377E+05   7.9032470E+05   1.2535927E+06   7.9273097E+05
   12.2000   9.8634599E+05   1.4539926E+06   9.8813897E+05   7.9050362E+05   1.2536046E+06   7.9287313E+05
   12.2125   9.8648766E+05   1.4540154E+06   9.8825745E+05   7.9067777E+05   1.2536122E+06   7.9300779E+05
   12.2250   9.8662743E+05   1.4540323E+06   9.8836912E+05   7.9084691E+05   1.2536156E+06   7.9313482E+05
   12.2375   9.8676518E+05   1.4540432E+06   9.8847389E+05   7.9101084E+05   1.2536149E+06   7.9325410E+05
   12.2500   9.8690078E+05   1.4540483E+06   9.8857169E+05   7.9116937E+05   1.2536102E+06   7.9336551E+05
   12.2625   9.8703408E+05   1.4540477E+06   9.8866244E+05   7.9132233E+05   1.2536016E+06   7.9346891E+05
   12.2750   9.8716523E+05   1.4540411E+06   9.8874640E+05   7.9146956E+05   1.2535892E+06   7.9356419E+05
   12.2875   9.8729367E+05   1.4540293E+06   9.8882311E+05   7.9161093E+05   1.2535731E+06   7.9365122E+05
   12.3000   9.8741948E+05   1.4540121E+06   9.8889281E+05   7.9174631E+05   1.2535533E+06   7.9372989E+05
   12.3125   9.8754237E+05   1.4539897E+06   9.8895534E+05   7.9187557E+05   1.2535301E+06   7.9380007E+05
   12.3250   9.8766216E+05   1.4539625E+06   9.8901072E+05   7.9199864E+05   1.2535035E+06   7.9386165E+05
   12.3375   9.8777864E+05   1.4539304E+06   9.8905891E+05   7.9211540E+05   1.2534736E+06   7.9391451E+05
   12.3500   9.8789163E+05   1.4538939E+06   9.8909993E+05   7.9222579E+05   1.2534406E+06   7.9395855E+05
   12.3625   9.8800093E+05   1.4538529E+06   9.8913379E+05   7.9232976E+05   1.2534045E+06   7.9399366E+05
   12.3750   9.8810637E+05   1.4538076E+06   9.8916052E+05   7.9242725E+05   1.2533656E+06   7.9401975E+05
   12.3875   9.8820778E+05   1.4537583E+06   9.8918019E+05   7.9251825E+05   1.2533239E+06   7.9403676E+05
   12.4000   9.8830530E+05   1.4537044E+06   9.8919313E+05   7.9260273E+05   1.2532795E+06   7.9404463E+05
   12.4125   9.8839843E+05   1.4536467E+06   9.8919910E+05   7.9268071E+05   1.2532324E+06   7.9404331E+05
   12.4250   9.8848730E+05   1.4535848E+06   9.8919842E+05   7.9275221E+05   1.2531829E+06   7.9403279E+05
   12.4375   9.8857170E+05   1.4535189E+06   9.8919111E+05   7.9281727E+05   1.2531308E+06   7.9401306E+05
   12.4500   9.8865155E+05   1.4534490E+06   9.8917730E+05   7.9287593E+05   1.2530764E+06   7.9398416E+05
   12.4625   9.8872674E+05   1.4533752E+06   9.8915710E+05   7.9292826E+05   1.2530196E+06   7.9394612E+05
   12.4750   9.8879718E+05   1.4532975E+06   9.8913062E+05   7.9297434E+05   1.2529605E+06   7.9389901E+05
   12.4875   9.8886279E+05   1.4532160E+06   9.8909796E+05   7.9301423E+05   1.2528990E+06   7.9384290E+05
   12.5000   9.8892348E+05   1.4531308E+06   9.8905923E+05   7.9304803E+05   1.2528352E+06   7.9377791E+05
   12.5125   9.8897916E+05   1.4530418E+06   9.8901451E+05   7.9307582E+05   1.2527692E+06   7.9370415E+05
   12.5250   9.8902998E+05   1.4529488E+06   9.8896413E+05   7.9309769E+05   1.2527009E+06   7.9362175E+05
   12.5375   9.8907557E+05   1.4528524E+06   9.8890787E+05   7.9311372E+05   1.2526303E+06   7.9353087E+05
   12.5500   9.8911605E+05   1.4527524E+06   9.8884600E+05   7.9312400E+05   1.2525576E+06   7.9343166E+05
   12.5625   9.8915125E+05   1.4526489E+06   9.8877850E+05   7.9312859E+05   1.2524827E+06   7.9332430E+05
   12.5750   9.8918110E+05   1.4525422E+06   9.8870543E+05   7.9312759E+05   1.2524056E+06   7.9320898E+05
   12.5875   9.8920553E+05   1.4524324E+06   9.8862684E+05   7.9312105E+05   1.2523265E+06   7.9308589E+05
   12.6000   9.8922448E+05   1.4523197E+06   9.8854278E+05   7.9310904E+05   1.2522453E+06   7.9295525E+05
   12.6125   9.8923789E+05   1.4522041E+06   9.8845329E+05   7.9309163E+05   1.2521621E+06   7.9281727E+05
   12.6250   9.8924571E+05   1.4520859E+06   9.8835841E+05   7.9306889E+05   1.2520770E+06   7.9267220E+05
   12.6375   9.8924793E+05   1.4519652E+06   9.8825820E+05   7.9304087E+05   1.2519900E+06   7.9252026E+05
   12.6500   9.8924472E+05   1.4518417E+06   9.8815288E+05   7.9300766E+05   1.2519010E+06   7.9236174E+05
   12.6625   9.8923588E+05   1.4517160E+06   9.8804231E+05   7.9296932E+05   1.2518102E+06   7.9219690E+05
   12.6750   9.8922158E+05   1.4515880E+06   9.8792672E+05   7.9292593E+05   1.2517176E+06   7.9202603E+05
   12.6875   9.8920183E+05   1.4514577E+06   9.8780611E+05   7.9287759E+05   1.2516231E+06   7.9184942E+05
   12.7000   9.8917671E+05   1.4513253E+06   9.8768061E+05   7.9282438E+05   1.2515267E+06   7.9166738E+05
   12.7125   9.8914628E+05   1.4511907E+06   9.8755029E+05   7.9276641E+05   1.2514284E+06   7.9148023E+05
   12.7250   9.8911065E+05   1.4510542E+06   9.8741527E+05   7.9270377E+05   1.2513281E+06   7.9128830E+05
   12.7375   9.8906992E+05   1.4509156E+06   9.8727566E+05   7.9263658E+05   1.2512259E+06   7.9109190E+05
   12.7500   9.8902419E+05   1.4507751E+06   9.8713159E+05   7.9256494E+05   1.2511216E+06   7.9089136E+05
   12.7625   9.8897356E+05   1.4506328E+06   9.8698317E+05   7.9248896E+05   1.2510152E+06   7.9068702E+05
   12.7750   9.8891829E+05   1.4504884E+06   9.8683066E+05   7.9240877E+05   1.2509066E+06   7.9047920E+05
   12.7875   9.8885832E+05   1.4503423E+06   9.8667406E+05   7.9232446E+05   1.2507958E+06   7.9026821E+05
   12.8000   9.8879387E+05   1.4501944E+06   9.8651362E+05   7.9223615E+05   1.2506828E+06   7.9005437E+05
   12.8125   9.8872502E+05   1.4500449E+06   9.8634948E+05   7.9214394E+05   1.2505676E+06   7.8983797E+05
   12.8250   9.8865188E+05   1.4498937E+06   9.8618180E+05   7.9204791E+05   1.2504501E+06   7.8961931E+05
   12.8375   9.8857458E+05   1.4497410E+06   9.8601078E+05   7.9194818E+05   1.2503302E+06   7.8939866E+05
   12.8500   9.8849322E+05   1.4495868E+06   9.8583661E+05   7.9184481E+05   1.2502082E+06   7.8917629E+05
   12.8625   9.8840794E+05   1.4494312E+06   9.8565951E+05   7.9173789E+05   1.2500839E+06   7.8895244E+05
   12.8750   9.8831886E+05   1.4492742E+06   9.8547972E+05   7.9162751E+05   1.2499574E+06   7.8872735E+05
   12.8875   9.8822612E+05   1.4491159E+06   9.8529748E+05   7.9151373E+05   1.2498287E+06   7.8850126E+05
   12.9000   9.8812994E+05   1.4489561E+06   9.8511311E+05   7.9139664E+05   1.2496980E+06   7.8827438E+05
   12.9125   9.8803040E+05   1.4487950E+06   9.8492684E+05   7.9127631E+05   1.2495652E+06   7.8804692E+05
   12.9250   9.8792773E+05   1.4486325E+06   9.8473899E+05   7.9115282E+05   1.2494305E+06   7.8781907E+05
   12.9375   9.8782208E+05   1.4484686E+06   9.8454986E+05   7.9102628E+05   1.2492938E+06   7.8759104E+05
   12.9500   9.8771365E+05   1.4483032E+06   9.8435977E+05   7.9089675E+05   1.2491553E+06   7.8736302E+05
   12.9625   9.8760264E+05   1.4481363E+06   9.8416904E+05   7.9076436E+05   1.2490150E+06   7.8713518E+05
   12.9750   9.8748924E+05   1.4479679E+06   9.8397799E+05   7.9062919E+05   1.2488730E+06   7.8690770E+05
   12.9875   9.8737366E+05   1.4477979E+06   9.8378696E+05   7.9049137E+05   1.2487292E+06   7.8668077E+05
   13.0000   9.8725610E+05   1.4476262E+06   9.8359627E+05   7.9035101E+05   1.2485839E+06   7.8645455E+05
   13.0125   9.8713675E+05   1.4474529E+06   9.8340623E+05   7.9020825E+05   1.2484369E+06   7.8622923E+05
   13.0250   9.8701582E+05   1.4472778E+06   9.8321718E+05   7.9006321E+05   1.2482884E+06   7.8600497E+05
   13.0375   9.8689348E+05   1.4471010E+06   9.8302941E+05   7.8991603E+05   1.2481384E+06   7.8578194E+05
   13.0500   9.8676991E+05   1.4469225E+06   9.8284322E+05   7.8976685E+05   1.2479869E+06   7.8556032E+05
   13.0625   9.8664529E+05   1.4467422E+06   9.8265890E+05   7.8961582E+05   1.2478339E+06   7.8534029E+05
   13.0750   9.8651978E+05   1.4465604E+06   9.8247672E+05   7.8946308E+05   1.2476796E+06   7.8512200E+05
   13.0875   9.8639355E+05   1.4463768E+06   9.8229694E+05   7.8930877E+05   1.2475239E+06   7.8490565E+05
   13.1000   9.8626673E+05   1.4461917E+06   9.8211984E+05   7.8915306E+05   1.2473669E+06   7.8469141E+05
   13.1125   9.8613949E+05   1.4460051E+06   9.8194565E+05   7.8899608E+05   1.2472086E+06   7.8447946E+05
   13.1250   9.8601198E+05   1.4458170E+06   9.8177461E+05   7.8883800E+05   1.2470490E+06   7.8426999E+05
   13.1375   9.8588436E+05   1.4456275E+06   9.8160697E+05   7.8867898E+05   1.2468882E+06   7.8406320E+05
   13.1500   9.8575673E+05   1.4454366E+06   9.8144291E+05   7.8851918E+05   1.2467262E+06   7.8385929E+05
   13.1625   9.8562930E+05   1.4452444E+06   9.8128270E+05   7.8835876E+05   1.2465630E+06   7.8365848E+05
   13.1750   9.8550219E+05   1.4450510E+06   9.8112652E+05   7.8819790E+05   1.2463986E+06   7.8346098E+05
   13.1875   9.8537559E+05   1.4448563E+06   9.8097459E+05   7.8803679E+05   1.2462330E+06   7.8326701E+05
   13.2000   9.8524965E+05   1.4446603E+06   9.8082712E+05   7.8787561E+05   1.2460662E+06   7.8307683E+05
   13.2125   9.8512454E+05   1.4444632E+06   9.8068428E+05   7.8771457E+05   1.2458981E+06   7.8289065E+05
   13.2250   9.8500042E+05   1.4442650E+06   9.8054627E+05   7.8755385E+05   1.2457287E+06   7.8270874E+05
   13.2375   9.8487745E+05   1.4440656E+06   9.8041324E+05   7.8739367E+05   1.2455581E+06   7.8253135E+05
   13.2500   9.8475579E+05   1.4438652E+06   9.8028534E+05   7.8723424E+05   1.2453860E+06   7.8235873E+05
   13.2625   9.8463559E+05   1.4436637E+06   9.8016271E+05   7.8707579E+05   1.2452126E+06   7.8219114E+05
   13.2750   9.8451692E+05   1.4434613E+06   9.8004540E+05   7.8691852E+05   1.2450377E+06   7.8202884E+05
   13.2875   9.8440002E+05   1.4432580E+06   9.7993361E+05   7.8676267E+05   1.2448613E+06   7.8187207E+05
   13.3000   9.8428493E+05   1.4430540E+06   9.7982735E+05   7.8660845E+05   1.2446834E+06   7.8172109E+05
   13.3125   9.8417180E+05   1.4428492E+06   9.7972674E+05   7.8645608E+05   1.2445039E+06   7.8157614E+05
   13.3250   9.8406075E+05   1.4426439E+06   9.7963182E+05   7.8630576E+05   1.2443228E+06   7.8143745E+05
   13.3375   9.8395187E+05   1.4424380E+06   9.7954265E+05   7.8615773E+05   1.2441401E+06   7.8130525E+05
   13.3500   9.8384525E+05   1.4422318E+06   9.7945929E+05   7.8601216E+05   1.2439558E+06   7.8117974E+05
   13.3625   9.8374099E+05   1.4420253E+06   9.7938178E+05   7.8586927E+05   1.2437699E+06   7.8106114E+05
   13.3750   9.8363918E+05   1.4418186E+06   9.7931015E+05   7.8572925E+05   1.2435824E+06   7.8094964E+05
   13.3875   9.8353990E+05   1.4416119E+06   9.7924444E+05   7.8559229E+05   1.2433934E+06   7.8084541E+05
   13.4000   9.8344313E+05   1.4414052E+06   9.7918458E+05   7.8545856E+05   1.2432029E+06   7.8074863E+05
   13.4125   9.8334910E+05   1.4411986E+06   9.7913076E+05   7.8532824E+05   1.2430109E+06   7.8065946E+05
   13.4250   9.8325778E+05   1.4409922E+06   9.7908291E+05   7.8520152E+05   1.2428175E+06   7.8057804E+05
   13.4375   9.8316932E+05   1.4407861E+06   9.7904112E+05   7.8507855E+05   1.2426227E+06   7.8050451E+05
   13.4500   9.8308380E+05   1.4405801E+06   9.7900542E+05   7.8495950E+05   1.2424266E+06   7.8043900E+05
   13.4625   9.8300131E+05   1.4403745E+06   9.7897585E+05   7.8484455E+05   1.2422293E+06   7.8038162E+05
   13.4750   9.8292195E+05   1.4401692E+06   9.7895247E+05   7.8473384E+05   1.2420308E+06   7.8033249E+05
   13.4875   9.8284581E+05   1.4399643E+06   9.7893530E+05   7.8462753E+05   1.2418312E+06   7.8029169E+05
   13.5000   9.8277300E+05   1.4397597E+06   9.7892438E+05   7.8452578E+05   1.2416305E+06   7.8025930E+05
   13.5125   9.8270358E+05   1.4395555E+06   9.7891973E+05   7.8442872E+05   1.2414288E+06   7.8023539E+05
   13.5250   9.8263753E+05   1.4393518E+06   9.7892122E+05   7.8433651E+05   1.2412261E+06   7.8022003E+05
   13.5375   9.8257507E+05   1.4391486E+06   9.7892903E+05   7.8424927E+05   1.2410226E+06   7.8021323E+05
   13.5500   9.8251616E+05   1.4389460E+06   9.7894303E+05   7.8416713E+05   1.2408183E+06   7.8021504E+05
   13.5625   9.8246091E+05   1.4387439E+06   9.7896324E+05   7.8409020E+05   1.2406132E+06   7.8022546E+05
   13.5750   9.8240938E+05   1.4385426E+06   9.7898962E+05   7.8401858E+05   1.2404075E+06   7.8024449E+05
   13.5875   9.8236161E+05   1.4383421E+06   9.7902214E+05   7.8395237E+05   1.2402013E+06   7.8027209E+05
   13.6000   9.8231765E+05   1.4381424E+06   9.7906073E+05   7.8389164E+05   1.2399947E+06   7.8030823E+05
   13.6125   9.8227755E+05   1.4379437E+06   9.7910536E+05   7.8383647E+05   1.2397877E+06   7.8035286E+05
   13.6250   9.8224135E+05   1.4377461E+06   9.7915595E+05   7.8378690E+05   1.2395806E+06   7.8040590E+05
   13.6375   9.8220909E+05   1.4375496E+06   9.7921243E+05   7.8374298E+05   1.2393733E+06   7.8046728E+05
   13.6500   9.8218067E+05   1.4373545E+06   9.7927460E+05   7.8370474E+05   1.2391661E+06   7.8053690E+05
   13.6625   9.8215631E+05   1.4371607E+06   9.7934255E+05   7.8367220E+05   1.2389591E+06   7.8061466E+05
   13.6750   9.8213594E+05   1.4369684E+06   9.7941610E+05   7.8364537E+05   1.2387524E+06   7.8070044E+05
   13.6875   9.8211965E+05   1.4367776E+06   9.7949520E+05   7.8362425E+05   1.2385460E+06   7.8079412E+05
   13.7000   9.8210749E+05   1.4365885E+06   9.7957978E+05   7.8360884E+05   1.2383402E+06   7.8089556E+05
   13.7125   9.8209952E+05   1.4364010E+06   9.7966976E+05   7.8359912E+05   1.2381351E+06   7.8100462E+05
   13.7250   9.8209578E+05   1.4362153E+06   9.7976506E+05   7.8359507E+05   1.2379308E+06   7.8112117E+05
   13.7375   9.8209635E+05   1.4360314E+06   9.7986558E+05   7.8359667E+05   1.2377273E+06   7.8124503E+05
   13.7500   9.8210127E+05   1.4358493E+06   9.7997124E+05   7.8360388E+05   1.2375248E+06   7.8137605E+05
   13.7625   9.8211058E+05   1.4356692E+06   9.8008192E+05   7.8361665E+05   1.2373234E+06   7.8151405E+05
   13.7750   9.8212418E+05   1.4354912E+06   9.8019737E+05   7.8363494E+05   1.2371232E+06   7.8165886E+05
   13.7875   9.8214229E+05   1.4353153E+06   9.8031765E+05   7.8365870E+05   1.2369243E+06   7.8181028E+05
   13.8000   9.8216480E+05   1.4351417E+06   9.8044249E+05   7.8368787E+05   1.2367268E+06   7.8196810E+05
   13.8125   9.8219177E+05   1.4349704E+06   9.8057182E+05   7.8372237E+05   1.2365308E+06   7.8213212E+05
   13.8250   9.8222320E+05   1.4348016E+06   9.8070546E+05   7.8376213E+05   1.2363365E+06   7.8230211E+05
   13.8375   9.8225908E+05   1.4346354E+06   9.8084326E+05   7.8380706E+05   1.2361440E+06   7.8247783E+05
   13.8500   9.8229940E+05   1.4344720E+06   9.8098507E+05   7.8385709E+05   1.2359533E+06   7.8265903E+05
   13.8625   9.8234412E+05   1.4343114E+06   9.8113071E+05   7.8391210E+05   1.2357648E+06   7.8284545E+05
   13.8750   9.8239323E+05   1.4341539E+06   9.8128001E+05   7.8397199E+05   1.2355784E+06   7.8303683E+05
   13.8875   9.8244667E+05   1.4339994E+06   9.8143282E+05   7.8403665E+05   1.2353943E+06   7.8323287E+05
   13.9000   9.8250422E+05   1.4338484E+06   9.8158878E+05   7.8410598E+05   1.2352127E+06   7.8343329E+05
   13.9125   9.8256604E+05   1.4337008E+06   9.8174795E+05   7.8417985E+05   1.2350339E+06   7.8363779E+05
   13.9250   9.8263192E+05   1.4335568E+06   9.8191002E+05   7.8425814E+05   1.2348578E+06   7.8384608E+05
   13.9375   9.8270186E+05   1.4334165E+06   9.8207488E+05   7.8434073E+05   1.2346847E+06   7.8405783E+05
   13.9500   9.8277576E+05   1.4332799E+06   9.8224238E+05   7.8442750E+05   1.2345148E+06   7.8427276E+05
   13.9625   9.8285355E+05   1.4331472E+06   9.8241237E+05   7.8451834E+05   1.2343482E+06   7.8449054E+05
   13.9750   9.8293516E+05   1.4330184E+06   9.8258471E+05   7.8461313E+05   1.2341851E+06   7.8471086E+05
   13.9875   9.8302048E+05   1.4328936E+06   9.8275925E+05   7.8471174E+05   1.2340255E+06   7.8493342E+05
   14.0000   9.8310943E+05   1.4327729E+06   9.8293585E+05   7.8481408E+05   1.2338698E+06   7.8515790E+05
   14.0125   9.8320190E+05   1.4326563E+06   9.8311438E+05   7.8492002E+05   1.2337180E+06   7.8538399E+05
   14.0250   9.8329760E+05   1.4325440E+06   9.8329451E+05   7.8502945E+05   1.2335702E+06   7.8561138E+05
   14.0375   9.8339661E+05   1.4324360E+06   9.8347630E+05   7.8514227E+05   1.2334266E+06   7.8583977E+05
   14.0500   9.8349865E+05   1.4323323E+06   9.8365945E+05   7.8525837E+05   1.2332873E+06   7.8606885E+05
   14.0625   9.8360363E+05   1.4322331E+06   9.8384384E+05   7.8537763E+05   1.2331526E+06   7.8629832E+05
   14.0750   9.8371137E+05   1.4321385E+06   9.8402931E+05   7.8549993E+05   1.2330225E+06   7.8652786E+05
   14.0875   9.8382171E+05   1.4320485E+06   9.8421566E+05   7.8562518E+05   1.2328971E+06   7.8675719E+05
   14.1000   9.8393446E+05   1.4319631E+06   9.8440273E+05   7.8575323E+05   1.2327766E+06   7.8698599E+05
   14.1125   9.8404946E+05   1.4318826E+06   9.8459031E+05   7.8588397E+05   1.2326613E+06   7.8721398E+05
   14.1250   9.8416651E+05   1.4318070E+06   9.8477822E+05   7.8601727E+05   1.2325511E+06   7.8744085E+05
   14.1375   9.8428542E+05   1.4317364E+06   9.8496626E+05   7.8615299E+05   1.2324463E+06   7.8766633E+05
   14.1500   9.8440584E+05   1.4316709E+06   9.8515407E+05   7.8629100E+05   1.2323471E+06   7.8789013E+05
   14.1625   9.8452778E+05   1.4316106E+06   9.8534166E+05   7.8643114E+05   1.2322535E+06   7.8811198E+05
   14.1750   9.8465091E+05   1.4315555E+06   9.8552868E+05   7.8657328E+05   1.2321658E+06   7.8833160E+05
   14.1875   9.8477510E+05   1.4315057E+06   9.8571499E+05   7.8671724E+05   1.2320841E+06   7.8854875E+05
   14.2000   9.8490016E+05   1.4314613E+06   9.8590038E+05   7.8686289E+05   1.2320084E+06   7.8876319E+05
   14.2125   9.8502592E+05   1.4314222E+06   9.8608466E+05   7.8701004E+05   1.2319391E+06   7.8897467E+05
   14.2250   9.8515221E+05   1.4313886E+06   9.8626764E+05   7.8715855E+05   1.2318761E+06   7.8918299E+05
   14.2375   9.8527887E+05   1.4313603E+06   9.8644911E+05   7.8730823E+05   1.2318195E+06   7.8938793E+05
   14.2500   9.8540574E+05   1.4313375E+06   9.8662887E+05   7.8745892E+05   1.2317696E+06   7.8958931E+05
